cid,model,badge,badgedetail,formyear,mileage,price,color,accident
30846843,"아반떼 MD","M16 GDI 프리미엄","",2013,89106,900,은색,frontDoorLeft|frontFenderLeft
30919661,"아반떼 MD","M16 GDI 프리미어","",2012,139652,510,검정색,quarterPanelLeft|trunkLead|rearPanel
31226189,"아반떼 MD","M16 GDI 프리미어","",2011,83200,699,흰색,frontFenderRight
31152845,"아반떼 MD","M16 GDI 모던","",2014,54231,980,흰색,hood
30319660,"아반떼 MD","M16 GDI 럭셔리","",2012,124605,690,흰색,frontFenderLeft
30402385,"아반떼 MD","M16 GDI 프리미어","",2012,60040,730,흰색,quarterPanelRight|rearDoorRight|radiatorSupport|frontFenderLeft
30594336,"아반떼 MD","M16 GDI 럭셔리","",2012,141710,610,흰색,
30834516,"아반떼 MD","M16 GDI 럭셔리","",2012,103801,680,흰색,
31160522,"아반떼 MD","M16 GDI 럭셔리","",2012,99000,510,흰색,quarterPanelRight|frontFenderRight|quarterPanelLeft|hood|trunkLead|frontDoorLeft|insidePanelLeft|rearSideMemberLeft|frontFenderLeft|rearPanel|rearDoorLeft|rearSideMemberRight
30962113,"아반떼 MD","M16 GDI 럭셔리","",2012,108387,640,검정색,trunkLead|rearPanel
31186657,"아반떼 MD","M16 GDI 스마트","",2013,89037,850,쥐색,frontFenderRight|frontFenderLeft
31211338,"아반떼 MD","M16 GDI 스마트","",2013,89252,679,쥐색,frontFenderRight
30726987,"아반떼 MD","M16 GDI 프리미어","",2012,74624,799,흰색,
31238091,"아반떼 MD","M16 GDI 스마트","",2014,140770,550,흰색,rearWheelHouseRight|quarterPanelRight|trunkLead|trunkFloor|rearPanel|rearSideMemberRight
30849523,"아반떼 MD","M16 GDI 스마트","",2013,122489,590,흰색,quarterPanelRight|frontFenderRight|sideSillPanelRight
30925874,"아반떼 MD","M16 GDI 럭셔리","",2011,145407,520,검정색,quarterPanelRight|quarterPanelLeft|hood|sideSillPanelRight|frontFenderLeft
31063159,"아반떼 MD","M16 GDI 럭셔리","",2012,110235,600,은색,frontFenderRight|rearDoorRight|radiatorSupport|frontFenderLeft
31238180,"아반떼 MD","M16 GDI 럭셔리","",2012,89567,680,은색,trunkLead|rearPanel|rearSideMemberRight
31134438,"아반떼 MD","M16 GDI 럭셔리","",2012,81825,760,흰색,
30450927,"아반떼 MD","M16 GDI 탑","",2012,83844,680,쥐색,frontFenderRight|quarterPanelLeft|sideSillPanelRight|frontDoorRight|rearDoorLeft
30795071,"아반떼 MD","M16 GDI 럭셔리","",2011,159906,470,흰색,quarterPanelRight|frontFenderRight|trunkLead|radiatorSupport|trunkFloor|frontFenderLeft|rearPanel|rearSideMemberRight
30982560,"아반떼 MD","M16 GDI 스마트","",2013,145497,620,흰색,frontFenderRight|sideSillPanelRight|frontFenderLeft
31155619,"아반떼 MD","M16 GDI 럭셔리","",2011,88587,599,쥐색,quarterPanelRight|frontFenderRight|rearDoorRight|sideSillPanelRight|frontDoorRight
31071259,"아반떼 MD","M16 GDI 프리미어","",2011,120845,780,흰색,
31180758,"아반떼 MD","M16 GDI 럭셔리","",2012,133663,670,흰색,frontFenderRight|rearPanel
31236431,"아반떼 MD","M16 GDI 프리미엄","",2013,75239,970,흰색,
31239251,"아반떼 MD","M16 GDI 럭셔리","",2011,148332,520,은색,hood|insidePanelLeft|radiatorSupport|frontFenderLeft
31104808,"아반떼 MD","M16 GDI 럭셔리","",2011,97690,650,쥐색,frontFenderLeft
30835141,"아반떼 MD","M16 GDI 럭셔리","",2012,64732,750,쥐색,frontFenderRight|radiatorSupport
31058605,"아반떼 MD","M16 GDI 디럭스","",2011,92620,630,은색,frontFenderRight|hood|radiatorSupport
31014795,"아반떼 MD","M16 GDI 모던","",2014,92726,890,흰색,frontFenderRight
31213904,"아반떼 MD","M16 GDI 프리미어","",2011,96238,720,은색,frontDoorLeft|frontFenderLeft|rearDoorLeft
31072250,"아반떼 MD","M16 GDI 에비뉴","",2014,7296,899,은색,frontFenderRight|frontDoorLeft|frontFenderLeft
31253953,"아반떼 MD","M16 GDI 프리미엄","",2013,125219,730,쥐색,sideSillPanelRight|frontDoorRight
30958815,"아반떼 MD","M16 GDI 에비뉴","",2013,73875,830,은회색,
30988651,"아반떼 MD","M16 GDI 에비뉴","",2014,59718,880,흰색,
31235929,"아반떼 MD","M16 GDI 프리미어","",2011,128854,590,검정색,frontFenderRight|hood|radiatorSupport|frontFenderLeft
30323605,"아반떼 MD","M16 GDI 에비뉴","",2013,120000,800,검정색,rearDoorRight|hood|frontDoorRight|frontFenderLeft
31223143,"아반떼 MD","M16 GDI 모던","",2014,121711,770,흰색,
31168492,"아반떼 MD","M16 GDI 에비뉴","",2013,106970,690,은색,quarterPanelRight|frontFenderRight|rearDoorRight|sideSillPanelRight|frontDoorRight
31207492,"아반떼 MD","M16 GDI 럭셔리","",2013,64480,700,은색,rearDoorRight|frontDoorRight
31107121,"아반떼 MD","M16 GDI 프리미어","",2011,26208,910,쥐색,
31213813,"아반떼 MD","M16 GDI 프리미어","",2012,146051,680,은색,frontFenderLeft
31001413,"아반떼 MD","M16 GDI 탑","",2012,135385,660,쥐색,frontFenderRight|trunkLead|frontDoorRight|rearPanel|rearDoorLeft
30886710,"아반떼 MD","M16 GDI 스마트","",2013,133247,640,흰색,
31245728,"아반떼 MD","M16 GDI 럭셔리","",2011,67007,650,흰색,frontFenderRight
31231899,"아반떼 MD","M16 GDI 럭셔리","",2012,125366,580,은색,
31239611,"아반떼 MD","M16 GDI 프리미어","",2012,92474,790,흰색,frontFenderRight|frontDoorRight
31240876,"아반떼 MD","M16 GDI 럭셔리","",2011,136943,579,흰색,
31251700,"아반떼 MD","M16 GDI 모던","",2013,118070,730,쥐색,frontDoorLeft|frontFenderLeft|rearDoorLeft
30899390,"아반떼 MD","M16 GDI 모던","",2014,110643,880,쥐색,frontFenderRight|rearDoorRight
30849668,"아반떼 MD","M16 GDI 프리미어","",2012,81837,830,흰색,trunkLead
30605022,"아반떼 MD","M16 GDI 프리미어","",2012,26345,970,흰색,
31212896,"아반떼 MD","M16 GDI 프리미어","",2011,130987,730,검정색,
31220429,"아반떼 MD","M16 GDI 럭셔리","",2012,100000,770,은색,
30917405,"아반떼 MD","M16 GDI 럭셔리","",2012,109878,580,은색,frontFenderRight|frontSideMemberRight|hood|radiatorSupport
31038956,"아반떼 MD","M16 GDI 스마트","",2013,35266,990,은색,frontFenderLeft
30812225,"아반떼 MD","M16 GDI 럭셔리","",2012,74394,720,쥐색,insidePanelRight|frontFenderRight|hood|radiatorSupport|frontFenderLeft
30935199,"아반떼 MD","M16 GDI 럭셔리","",2012,154391,620,은색,frontFenderRight|hood|radiatorSupport
30940177,"아반떼 MD","M16 GDI 에비뉴","",2013,54454,830,은색,frontFenderRight
31229310,"아반떼 MD","M16 GDI 럭셔리","",2012,188328,540,쥐색,trunkLead|frontFenderLeft
31248082,"아반떼 MD","M16 GDI 스타일","",2013,97937,690,흰색,frontFenderLeft
31171117,"아반떼 MD","M16 GDI 프리미어","",2012,102376,730,은색,frontFenderRight|trunkLead|rearPanel
31235833,"아반떼 MD","M16 GDI 럭셔리","",2012,160430,620,흰색,rearDoorRight|quarterPanelLeft|hood|frontDoorRight|frontFenderLeft
31158370,"아반떼 MD","M16 GDI 럭셔리","",2012,110000,600,흰색,quarterPanelRight|quarterPanelLeft|trunkLead
30703962,"아반떼 MD","M16 GDI 럭셔리","",2012,70861,720,은회색,rearDoorLeft
31232999,"아반떼 MD","M16 GDI 럭셔리","",2012,93817,580,쥐색,frontDoorLeft|frontFenderLeft|rearDoorLeft
30855319,"아반떼 MD","M16 GDI 블루세이버","",2012,88225,799,흰색,frontFenderRight|hood|radiatorSupport|frontFenderLeft
31225627,"아반떼 MD","M16 GDI 럭셔리","",2011,70000,599,흰색,trunkLead|sideSillPanelLeft|frontDoorLeft|rearPanel|rearDoorLeft
31187141,"아반떼 MD","M16 GDI 탑","",2012,172914,615,검정색,quarterPanelRight|frontFenderRight|hood|trunkLead|frontDoorRight|radiatorSupport|rearPanel
31233461,"아반떼 MD","M16 GDI 럭셔리","",2011,199349,590,흰색,
30591878,"아반떼 MD","M16 GDI 프리미어","",2012,106786,790,검정색,frontFenderLeft
30775577,"아반떼 MD","M16 GDI 프리미어","",2011,55401,730,은회색,frontFenderRight|hood|frontDoorRight|radiatorSupport|frontFenderLeft
30984263,"아반떼 MD","M16 GDI 에비뉴","",2014,83586,850,은색,trunkLead|radiatorSupport
31240542,"아반떼 MD","M16 GDI 모던","",2014,57619,890,흰색,hood|radiatorSupport|frontFenderLeft
31030692,"아반떼 MD","M16 GDI 럭셔리","",2012,55794,750,은색,
31159126,"아반떼 MD","M16 GDI 탑","",2012,140658,650,은회색,frontFenderLeft
31017955,"아반떼 MD","M16 GDI 프리미어","",2011,158723,590,쥐색,frontFenderRight|rearDoorRight
31230976,"아반떼 MD","M16 GDI 럭셔리","",2012,123000,550,흰색,frontFenderRight|frontSideMemberLeft|crossMember|frontWheelHouseLeft|hood|insidePanelLeft|radiatorSupport|frontFenderLeft|rearPanel
31163484,"아반떼 MD","M16 GDI 럭셔리","",2011,55903,839,검정색,
30421760,"아반떼 MD","M16 GDI 프리미어","",2012,96678,750,쥐색,rearDoorRight|hood|trunkLead|frontFenderLeft
31169577,"아반떼 MD","M16 GDI 프리미엄","",2013,110855,750,흰색,quarterPanelLeft|sideSillPanelLeft|frontDoorLeft|frontFenderLeft|rearDoorLeft
31227057,"아반떼 MD","M16 GDI 블루세이버","",2012,108862,630,은색,quarterPanelRight|rearDoorRight|rearDoorLeft
30886919,"아반떼 MD","M16 GDI 탑","",2012,113006,740,검정색,rearDoorRight
30942842,"아반떼 MD","M16 GDI 럭셔리","",2012,89921,705,흰색,
31126930,"아반떼 MD","M16 GDI 프리미어","",2014,124469,820,쥐색,
31149504,"아반떼 MD","M16 GDI 럭셔리","",2012,82491,510,은색,quarterPanelRight|rearDoorRight
31114413,"아반떼 MD","M16 GDI 프리미어","",2012,83500,830,흰색,
31056082,"아반떼 MD","M16 GDI 프리미어","",2012,88240,850,흰색,
31155988,"아반떼 MD","M16 GDI 럭셔리","",2011,94158,580,검정색,frontFenderRight|hood|frontFenderLeft
30936815,"아반떼 MD","M16 GDI 프리미어","",2012,100000,750,흰색,frontFenderRight|quarterPanelLeft
30482219,"아반떼 MD","M16 GDI 프리미엄","",2013,59938,930,쥐색,
30130349,"아반떼 MD","M16 GDI 럭셔리","",2012,93982,750,흰색,frontFenderLeft
31172618,"아반떼 MD","M16 GDI 럭셔리","",2011,111055,590,검정색,
31144394,"아반떼 MD","M16 GDI 프리미어","",2012,84688,790,은색,frontDoorLeft|rearDoorLeft
31100548,"아반떼 MD","M16 GDI 스마트","",2013,92564,760,흰색,
31144748,"아반떼 MD","M16 GDI 프리미어","",2012,90964,790,흰색,quarterPanelLeft
30988058,"아반떼 MD","M16 GDI 프리미어","",2011,123619,650,은색,trunkLead
28449804,"아반떼 MD","M16 GDI 스마트","",2013,76000,700,검정색,
31227791,"아반떼 MD","M16 GDI 스마트","",2013,53989,790,쥐색,frontFenderRight|rearDoorRight|frontDoorLeft|frontFenderLeft|rearDoorLeft
30827938,"아반떼 MD","M16 GDI 에비뉴","",2013,53109,980,흰색,rearDoorRight
30796407,"아반떼 MD","M16 GDI 프리미어","",2014,115988,950,흰색,
31230790,"아반떼 MD","M16 GDI 탑","",2012,103508,790,흰색,hood|radiatorSupport|frontFenderLeft
31168125,"아반떼 MD","M16 GDI 프리미어","",2011,130200,620,흰색,frontFenderRight|hood|radiatorSupport|frontFenderLeft
31081965,"아반떼 MD","M16 GDI 디럭스","",2012,53342,750,흰색,
31217929,"아반떼 MD","M16 GDI 모던","",2013,67408,820,흰색,frontPanel|rearDoorRight|hood|frontDoorRight|frontFenderLeft
31014546,"아반떼 MD","M16 GDI 럭셔리","",2011,63008,650,은색,frontFenderRight|trunkLead|rearPanel
31234933,"아반떼 MD","M16 GDI 럭셔리","",2012,110000,740,흰색,quarterPanelRight|rearDoorRight
31225315,"아반떼 MD","M16 GDI 모던","",2013,95034,850,쥐색,frontFenderRight|radiatorSupport
31201361,"아반떼 MD","M16 GDI 에비뉴","",2013,59620,830,청색,
31016036,"아반떼 MD","M16 GDI 프리미어","",2011,57950,790,흰색,rearDoorRight
31226096,"아반떼 MD","M16 GDI 에비뉴","",2013,145874,790,흰색,frontPanel|hood|frontFenderLeft
30942171,"아반떼 MD","M16 GDI 프리미어","",2012,156056,680,흰색,trunkLead|rearPanel
30599242,"아반떼 MD","M16 GDI 스마트","",2014,157576,590,은색,quarterPanelLeft|pillarPanelRearLeft|frontFenderLeft|rearDoorLeft
30782298,"아반떼 MD","M16 GDI 탑","",2012,138686,690,쥐색,frontFenderRight|quarterPanelLeft|hood|trunkLead|frontDoorLeft|radiatorSupport|frontFenderLeft|rearPanel
31157224,"아반떼 MD","M16 GDI 럭셔리","",2012,145050,590,검정색,frontFenderRight|rearDoorLeft
30835125,"아반떼 MD","M16 GDI 모던","",2013,129040,690,흰색,frontFenderLeft|rearDoorLeft
30491845,"아반떼 MD","M16 GDI 프리미엄","",2013,89800,770,쥐색,trunkLead|rearPanel
30812923,"아반떼 MD","M16 GDI 탑","",2012,174224,850,은색,
31053201,"아반떼 MD","M16 GDI 럭셔리","",2012,140000,670,흰색,frontFenderRight|radiatorSupport|frontFenderLeft
31227379,"아반떼 MD","M16 GDI 럭셔리","",2012,109755,670,흰색,
31141461,"아반떼 MD","M16 GDI 스마트","",2013,70000,829,쥐색,
30838395,"아반떼 MD","M16 GDI 블루세이버","",2012,125372,699,쥐색,quarterPanelRight
31172668,"아반떼 MD","M16 GDI 럭셔리","",2012,129737,680,검정색,frontDoorLeft|frontFenderLeft
31221234,"아반떼 MD","M16 GDI 블루세이버","",2012,161526,530,흰색,insidePanelRight|frontFenderRight|rearDoorRight|hood|sideSillPanelRight|frontDoorRight|radiatorSupport|frontFenderLeft
31245837,"아반떼 MD","M16 GDI 프리미어","",2012,102154,650,흰색,frontFenderRight|hood|trunkLead|frontDoorRight|radiatorSupport|frontFenderLeft|rearPanel
31104023,"아반떼 MD","M16 GDI 럭셔리","",2012,60299,640,쥐색,frontFenderRight|rearDoorRight|sideSillPanelRight|frontDoorRight
31112981,"아반떼 MD","M16 GDI 스마트","",2014,108857,790,은색,
30796119,"아반떼 MD","M16 GDI 럭셔리","",2012,163377,620,흰색,trunkLead|frontFenderLeft
30846578,"아반떼 MD","M16 GDI 럭셔리","",2011,136194,650,흰색,
30919431,"아반떼 MD","M16 GDI 디럭스","",2011,197099,390,은색,rearPanel
31233575,"아반떼 MD","M16 GDI 프리미어","",2012,162126,580,흰색,frontFenderRight
30418227,"아반떼 MD","M16 GDI 프리미어","",2011,68000,770,은색,frontDoorLeft|frontFenderLeft
31234234,"아반떼 MD","M16 GDI 탑","",2012,108334,750,은색,
31231696,"아반떼 MD","M16 GDI 럭셔리","",2011,108941,589,쥐색,
30629866,"아반떼 MD","M16 GDI 프리미어","",2011,58999,790,검정색,trunkLead
31113872,"아반떼 MD","M16 GDI 프리미어","",2011,104800,820,흰색,
31101392,"아반떼 MD","M16 GDI 프리미어","",2011,84970,680,흰색,rearDoorRight|frontDoorRight|frontFenderLeft
31236462,"아반떼 MD","M16 GDI 블루세이버","",2012,91017,720,쥐색,
31251920,"아반떼 MD","M16 GDI 프리미어","",2012,86309,820,흰색,
31031694,"아반떼 MD","M16 GDI 프리미어","",2012,76846,850,은색,
31233987,"아반떼 MD","M16 GDI 럭셔리","",2012,111279,490,흰색,frontFenderRight|frontSideMemberLeft|hood|insidePanelLeft|radiatorSupport|frontFenderLeft
31223901,"아반떼 MD","M16 GDI 럭셔리","",2011,105096,650,은색,
31203903,"아반떼 MD","M16 GDI 탑","",2012,163969,790,흰색,frontFenderRight|frontFenderLeft
31245363,"아반떼 MD","M16 GDI 럭셔리","",2011,74956,670,쥐색,frontFenderRight
30740934,"아반떼 MD","M16 GDI 럭셔리","",2011,89466,570,은색,frontFenderRight|rearDoorRight|sideSillPanelRight|frontDoorRight
30865808,"아반떼 MD","M16 GDI 럭셔리","",2011,80109,710,흰색,
31184875,"아반떼 MD","M16 GDI 럭셔리","",2012,103580,650,흰색,frontFenderRight|rearDoorRight|frontDoorRight|frontFenderLeft
30827309,"아반떼 MD","M16 GDI 에비뉴","",2014,92811,880,쥐색,rearDoorRight|frontDoorRight
29467588,"아반떼 MD","M16 GDI 럭셔리","",2012,127229,680,은회색,trunkLead
31214345,"아반떼 MD","M16 GDI 프리미어","",2011,149575,630,흰색,sideSillPanelRight|frontDoorRight|rearPanel
31047408,"아반떼 MD","M16 GDI 럭셔리","",2011,87000,670,은색,frontFenderRight
31140694,"아반떼 MD","M16 GDI 에비뉴","",2014,120000,699,은색,frontFenderRight|hood|radiatorSupport|frontFenderLeft
31238981,"아반떼 MD","M16 GDI 블루세이버","",2012,107883,620,흰색,insidePanelRight|frontWheelHouseRight|frontFenderRight|frontSideMemberRight|hood|radiatorSupport|frontFenderLeft
31089606,"아반떼 MD","M16 GDI 탑","",2012,90263,580,흰색,frontPanel|quarterPanelLeft|hood|trunkLead|sideSillPanelLeft|frontDoorLeft|rearWheelHouseLeft|rearSideMemberLeft|frontFenderLeft|rearPanel|rearDoorLeft|pillarPanelFrontLeft
31194795,"아반떼 MD","M16 GDI 럭셔리","",2012,86280,740,흰색,frontFenderRight
31111474,"아반떼 MD","M16 GDI 럭셔리","",2011,67295,730,흰색,frontFenderLeft
30855654,"아반떼 MD","M16 GDI 럭셔리","",2011,63126,650,쥐색,frontDoorLeft|frontFenderLeft|rearDoorLeft
31110373,"아반떼 MD","M16 GDI 스마트","",2013,121929,690,흰색,frontFenderRight|radiatorSupport|frontFenderLeft|rearDoorLeft
30358221,"아반떼 MD","M16 GDI 프리미어","",2011,89464,745,쥐색,
30983485,"아반떼 MD","M16 GDI 럭셔리","",2012,129952,630,쥐색,frontFenderRight|rearDoorRight|frontDoorRight
31180464,"아반떼 MD","M16 GDI 디럭스","",2012,48000,730,은색,frontFenderRight
31187322,"아반떼 MD","M16 GDI 탑","",2011,87919,599,흰색,frontSideMemberLeft|frontPanel|frontWheelHouseLeft|sideSillPanelLeft|frontDoorLeft|insidePanelLeft|frontFenderLeft|pillarPanelFrontLeft
31048320,"아반떼 MD","M16 GDI 스마트","",2013,129864,750,흰색,frontFenderRight
30204834,"아반떼 MD","M16 GDI 스마트","",2013,128721,690,은색,frontFenderLeft
30707667,"아반떼 MD","M16 GDI 프리미어","",2011,96818,690,흰색,frontFenderRight|rearDoorRight|hood|frontFenderLeft
30643306,"아반떼 MD","M16 GDI 럭셔리","",2012,62000,830,흰색,frontFenderLeft
31084792,"아반떼 MD","M16 GDI 럭셔리","",2012,86000,780,흰색,
31231148,"아반떼 MD","M16 GDI 스타일","",2013,113000,650,청색,frontPanel|frontFenderLeft
31140068,"아반떼 MD","M16 GDI 럭셔리","",2012,131520,690,흰색,frontFenderRight|hood|radiatorSupport
31139825,"아반떼 MD","M16 GDI 프리미어","",2012,133552,690,은색,frontFenderRight
30668115,"아반떼 MD","M16 GDI 럭셔리","",2012,46003,730,흰색,frontDoorLeft|frontFenderLeft|rearPanel
30729342,"아반떼 MD","M16 GDI 디럭스","",2012,87890,680,흰색,rearDoorLeft
31030830,"아반떼 MD","M16 GDI 탑","",2012,84000,800,검정색,quarterPanelRight|insidePanelRight|frontWheelHouseRight|frontFenderRight|frontSideMemberRight|hood|sideSillPanelRight|radiatorSupport|frontFenderLeft|pillarPanelFrontLeft
31079268,"아반떼 MD","M16 GDI 프리미어","",2012,89504,820,흰색,trunkLead|rearDoorLeft
31241948,"아반떼 MD","M16 GDI 럭셔리","",2012,129159,699,흰색,quarterPanelLeft|sideSillPanelRight
31034584,"아반떼 MD","M16 GDI 프리미엄","",2014,172600,620,흰색,frontFenderRight|hood|trunkLead|frontDoorLeft|radiatorSupport|trunkFloor|frontFenderLeft|rearPanel|rearDoorLeft
31144874,"아반떼 MD","M16 GDI 프리미어","",2012,114347,720,흰색,frontDoorLeft|frontFenderLeft
31161283,"아반떼 MD","M16 GDI 에비뉴","",2013,111668,710,흰색,frontFenderRight|hood|radiatorSupport|frontFenderLeft
30916047,"아반떼 MD","M16 GDI 디럭스","",2012,105853,520,청색,
31133718,"아반떼 MD","M16 GDI 스마트","",2013,103695,750,흰색,frontFenderLeft
29805093,"아반떼 MD","M16 GDI 프리미어","",2011,66300,850,은색,
